Cluster Index	Value	x	y	z	
1	13.3	130	176	73
1	13.3	3	126	42
1	13.3	194	44	66
1	13.2	35	147	130
1	13.2	20	90	71
1	13.2	151	129	10
1	13.2	32	85	34
1	13.2	15	140	131
1	13.2	182	146	175
1	13.2	78	121	173
1	13.2	182	53	195
1	13.2	70	15	160
1	13.2	57	76	112
1	13.2	21	115	7
1	13.2	140	182	96
1	13.2	39	56	97
1	13.2	8	129	73
1	13.2	143	62	8
1	13.2	152	111	161
1	13.2	122	112	73
1	13.2	116	139	186
1	13.2	102	33	68
1	13.2	74	150	142
1	13.2	55	77	80
1	13.2	55	184	146
1	13.2	154	129	116
1	13.2	12	93	80
1	13.2	135	99	99
1	13.2	92	36	70
1	13.2	61	119	130
1	13.2	35	102	186
1	13.2	80	57	34
1	13.2	64	138	18
1	13.2	70	12	80
1	13.2	10	24	193
1	13.2	109	27	34
1	13.2	91	41	165
1	13.2	177	55	43
1	13.2	76	19	136
1	13.2	148	64	143
1	13.2	174	15	34
1	13.2	103	32	100
1	13.2	178	126	108
1	13.2	186	145	37
1	13.2	195	67	35
1	13.2	26	38	51
1	13.2	79	132	161
1	13.2	20	149	27
1	13.2	26	27	100
1	13.2	32	129	128
1	13.2	78	96	160
1	13.2	53	94	120
1	13.2	69	20	92
1	13.2	169	37	86
1	13.2	5	58	107
1	13.2	175	28	67
1	13.2	180	28	138
1	13.2	37	144	173
1	13.2	131	98	97
1	13.2	172	185	33
1	13.2	62	131	93
1	13.2	43	101	136
1	13.2	197	15	70
1	13.2	52	98	7
1	13.2	192	88	126
1	13.2	183	25	122
1	13.2	147	23	70
1	13.2	4	32	127
1	13.2	151	108	6
1	13.2	177	71	109
1	13.2	116	61	76
1	13.2	136	181	165
1	13.2	82	69	187
1	13.2	94	189	14
1	13.2	171	14	158
1	13.2	13	38	126
1	13.2	167	8	130
1	13.2	178	167	70
1	13.2	192	95	178
1	13.2	55	196	119
1	13.2	53	56	176
1	13.2	71	20	60
1	13.2	85	60	58
1	13.2	142	143	118
1	13.2	128	175	39
1	13.2	131	146	51
1	13.2	91	56	174
1	13.2	169	31	153
1	13.2	16	90	58
1	13.2	93	34	27
1	13.2	140	147	131
1	13.2	38	70	196
1	13.2	80	57	12
1	13.2	123	49	186
1	13.2	164	87	137
1	13.2	74	124	177
1	13.2	165	158	51
1	13.2	133	177	83
1	13.2	78	106	160
1	13.2	23	192	5
1	13.2	131	58	111
1	13.2	190	152	80
1	13.2	106	172	11
1	13.2	149	39	13
1	13.2	74	122	74
1	13.2	75	133	57
1	13.2	79	168	164
1	13.2	67	32	128
1	13.2	84	156	74
1	13.2	92	191	79
1	13.2	52	112	47
1	13.2	87	182	188
1	13.2	184	31	71
1	13.2	120	44	22
1	13.2	137	172	117
1	13.2	17	168	20
1	13.2	10	131	36
1	13.2	120	193	63
1	13.2	178	194	46
1	13.2	92	88	163
1	13.2	86	194	29
1	13.2	185	55	76
1	13.2	101	107	55
1	13.2	6	190	15
1	13.2	162	154	152
1	13.2	195	79	64
1	13.2	82	97	172
1	13.2	196	34	193
1	13.2	9	34	18
1	13.2	15	161	71
1	13.2	61	162	82
1	13.2	126	98	5
1	13.2	24	17	85
1	13.2	128	44	128
1	13.2	7	135	108
1	13.2	103	150	27
1	13.2	197	62	9
1	13.2	187	51	193
1	13.2	74	170	72
1	13.2	137	104	195
1	13.2	47	140	111
1	13.2	112	152	40
1	13.2	92	151	17
1	13.2	121	116	59
1	13.2	183	145	80
1	13.2	43	92	136
1	13.2	177	142	159
1	13.2	110	137	140
1	13.2	52	57	154
1	13.2	170	75	125
1	13.2	86	43	140
1	13.2	67	124	126
1	13.2	130	43	165
1	13.2	59	132	183
1	13.2	32	185	36
1	13.2	49	76	170
1	13.2	107	180	138
1	13.2	135	14	20
1	13.2	117	71	128
1	13.2	30	143	184
1	13.2	94	45	129
1	13.2	69	28	38
1	13.2	18	75	123
1	13.2	193	31	139
1	13.2	67	191	115
1	13.2	164	105	64
1	13.2	91	159	126
1	13.2	166	21	128
1	13.2	39	197	117
1	13.2	140	26	148
1	13.2	6	145	97
1	13.2	99	63	26
1	13.2	85	132	7
1	13.2	58	188	20
1	13.2	49	185	100
1	13.2	37	45	171
1	13.2	124	44	41
1	13.2	58	24	72
1	13.2	144	177	77
1	13.2	194	122	143
1	13.2	124	56	57
1	13.2	98	47	9
1	13.2	86	194	153
1	13.2	75	11	31
1	13.2	101	32	168
1	13.2	101	170	20
1	13.2	82	113	87
1	13.2	92	34	155
1	13.2	141	82	161
1	13.2	162	189	125
1	13.2	61	36	142
1	13.2	108	99	48
1	13.2	182	40	180
1	13.2	105	105	37
1	13.2	127	160	98
1	13.2	74	25	52
1	13.2	12	89	64
1	13.2	73	59	76
1	13.2	129	35	54
1	13.2	195	92	81
1	13.2	105	69	169
1	13.2	127	96	104
1	13.2	70	112	77
1	13.2	192	166	37
1	13.2	85	117	142
1	13.2	65	23	63
1	13.2	149	125	183
1	13.2	74	76	41
1	13.2	174	98	102
1	13.2	99	102	145
1	13.2	56	176	128
1	13.2	80	85	174
1	13.2	115	84	80
1	13.2	165	83	140
1	13.2	6	171	48
1	13.2	12	128	75
1	13.2	195	23	125
1	13.2	42	175	101
1	13.2	78	149	68
1	13.2	52	93	68
1	13.2	119	143	157
1	13.2	136	180	56
1	13.2	65	105	30
1	13.2	131	172	166
1	13.2	78	126	7
1	13.2	158	27	151
1	13.2	194	104	37
1	13.2	55	193	140
1	13.2	69	81	101
1	13.2	152	42	16
1	13.2	162	183	109
1	13.2	121	187	167
1	13.2	162	95	24
1	13.2	165	160	5
1	13.2	139	4	38
1	13.2	131	179	32
1	13.2	88	163	83
1	13.2	108	25	18
1	13.2	95	97	8
1	13.2	42	76	117
1	13.2	180	4	81
1	13.2	15	36	71
1	13.2	48	195	191
1	13.2	162	153	144
1	13.2	35	33	155
1	13.2	3	16	54
1	13.2	38	82	171
1	13.2	60	4	104
1	13.2	131	32	81
1	13.2	194	135	156
1	13.2	4	125	125
1	13.2	190	47	121
1	13.2	171	79	156
1	13.2	132	110	195
1	13.2	155	137	61
1	13.2	45	5	5
1	13.2	71	188	63
1	13.2	110	17	111
1	13.2	42	69	119
1	13.2	101	175	172
1	13.2	96	125	134
1	13.2	16	84	189
1	13.2	28	191	162
1	13.2	9	188	153
1	13.2	101	51	188
1	13.2	86	16	51
1	13.2	30	195	187
1	13.2	34	37	128
1	13.2	196	130	15
1	13.2	154	110	150
1	13.2	161	69	63
1	13.2	26	134	122
1	13.2	46	66	52
1	13.2	181	127	139
1	13.2	140	45	9
1	13.2	132	16	160
1	13.2	45	43	155
1	13.2	72	120	84
1	13.2	104	187	29
1	13.2	180	43	122
1	13.2	13	103	22
1	13.2	49	191	106
1	13.2	174	189	139
1	13.2	22	69	123
1	13.2	184	148	151
1	13.2	163	103	64
1	13.2	12	37	192
1	13.2	18	144	167
1	13.2	16	195	92
1	13.2	131	86	107
1	13.2	185	136	22
1	13.2	41	110	41
1	13.2	168	193	93
1	13.2	121	2	21
1	13.2	149	184	43
1	13.2	100	65	59
1	13.2	148	174	102
1	13.2	104	84	118
1	13.2	60	17	39
1	13.2	107	59	33
1	13.2	160	113	81
1	13.2	158	42	90
1	13.2	22	133	112
1	13.2	91	177	50
1	13.2	4	75	165
1	13.2	154	21	45
1	13.2	171	75	122
1	13.2	145	159	197
1	13.2	10	57	65
1	13.2	153	67	154
1	13.2	164	26	60
1	13.2	120	123	185
1	13.2	142	164	175
1	13.2	71	11	132
1	13.2	43	17	114
1	13.2	109	32	50
1	13.2	141	123	174
1	13.2	52	10	102
1	13.2	193	111	74
1	13.2	59	15	182
1	13.2	131	97	188
1	13.2	5	122	20
1	13.2	179	135	103
1	13.1	176	134	37
1	13.1	93	59	19
1	13.1	145	166	146
1	13.1	161	55	106
1	13.1	39	193	101
1	13.1	4	176	131
1	13.1	23	97	147
1	13.1	90	85	120
1	13.1	7	69	72
1	13.1	34	21	35
1	13.1	160	71	57
1	13.1	78	103	101
1	13.1	122	25	40
1	13.1	20	79	170
1	13.1	114	45	87
1	13.1	162	135	36
1	13.1	62	195	185
1	13.1	28	144	158
1	13.1	110	78	196
1	13.1	33	78	34
1	13.1	117	188	123
1	13.1	14	73	139
1	13.1	129	96	108
1	13.1	18	150	113
1	13.1	195	148	4
1	13.1	163	67	59
1	13.1	75	191	82
1	13.1	167	9	123
1	13.1	150	146	190
1	13.1	84	84	96
1	13.1	52	12	78
1	13.1	88	126	79
1	13.1	191	29	95
1	13.1	151	71	63
1	13.1	116	160	191
1	13.1	115	52	179
1	13.1	78	89	141
1	13.1	124	116	100
1	13.1	70	98	122
1	13.1	62	110	162
1	13.1	129	16	164
1	13.1	50	8	97
1	13.1	22	80	146
1	13.1	42	49	172
1	13.1	89	61	154
1	13.1	40	170	180
1	13.1	128	38	21
1	13.1	146	150	98
1	13.1	154	4	178
1	13.1	86	80	129
1	13.1	9	170	92
1	13.1	15	129	74
1	13.1	68	99	135
1	13.1	16	195	138
1	13.1	111	106	133
1	13.1	77	64	55
1	13.1	4	177	51
1	13.1	108	35	186
1	13.1	194	6	172
1	13.1	168	4	104
1	13.1	64	175	191
1	13.1	40	49	23
1	13.1	167	167	43
1	13.1	169	190	19
1	13.1	27	180	182
1	13.1	69	154	5
1	13.1	88	37	84
1	13.1	188	87	12
1	13.1	182	135	147
1	13.1	127	139	174
1	13.1	123	49	38
1	13.1	158	16	47
1	13.1	193	99	34
1	13.1	69	50	123
1	13.1	147	122	41
1	13.1	41	144	83
1	13.1	52	112	152
1	13.1	163	92	13
1	13.1	128	17	154
1	13.1	100	110	63
1	13.1	113	10	131
1	13.1	118	108	48
1	13.1	114	37	51
1	13.1	38	132	128
1	13.1	121	63	45
1	13.1	163	57	150
1	13.1	32	21	118
1	13.1	194	144	75
1	13.1	89	120	39
1	13.1	133	135	99
1	13.1	192	60	176
1	13.1	4	86	10
1	13.1	92	195	45
1	13.1	40	35	21
1	13.1	29	119	39
1	13.1	87	189	17
1	13.1	20	22	60
1	13.1	139	155	148
1	13.1	149	108	121
1	13.1	173	55	14
1	13.1	116	109	32
1	13.1	116	180	79
1	13.1	194	147	79
1	13.1	4	63	164
1	13.1	63	71	53
1	13.1	197	152	128
1	13.1	86	160	74
1	13.1	68	187	41
1	13.1	119	60	148
1	13.1	135	25	75
1	13.1	195	62	140
1	13.1	11	13	136
1	13.1	28	133	57
1	13.1	35	100	170
1	13.1	191	9	37
1	13.1	13	171	135
1	13.1	112	21	38
1	13.1	51	35	90
1	13.1	148	71	127
1	13.1	150	22	86
1	13.1	57	180	169
1	13.1	192	155	76
1	13.1	95	149	35
1	13.1	66	19	5
1	13.1	144	121	192
1	13.1	175	48	44
1	13.1	111	69	36
1	13.1	7	9	25
1	13.1	82	79	88
1	13.1	180	125	3
1	13.1	132	58	163
1	13.1	192	42	141
1	13.1	83	37	184
1	13.1	62	20	43
1	13.1	38	7	41
1	13.1	181	118	13
1	13.1	86	177	46
1	13.1	37	86	82
1	13.1	36	31	124
1	13.1	109	188	143
1	13.1	102	74	115
1	13.1	57	73	33
1	13.1	178	159	88
1	13.1	183	78	46
1	13.1	192	52	59
1	13.1	151	31	121
1	13.1	21	42	75
1	13.1	188	115	145
1	13.1	87	24	57
1	13.1	11	183	28
1	13.1	113	183	97
1	13.1	135	195	152
1	13.1	7	4	129
1	13.1	26	128	20
1	13.1	11	17	93
1	13.1	89	83	75
1	13.1	172	9	68
1	13.1	108	38	185
1	13.1	159	186	54
1	13.1	8	93	171
1	13.1	127	136	67
1	13.1	82	183	172
1	13.1	24	28	69
1	13.1	30	25	145
1	13.1	160	50	195
1	13.1	123	45	195
1	13.1	177	42	132
1	13.1	99	64	91
1	13.1	24	195	104
1	13.1	150	111	182
1	13.1	125	47	59
1	13.1	7	196	41
1	13.1	187	85	67
1	13.1	35	18	127
1	13.1	191	45	138
1	13.1	136	11	31
1	13.1	79	187	3
1	13.1	36	58	177
1	13.1	177	57	9
1	13.1	108	141	196
1	13.1	75	182	100
1	13.1	147	87	190
1	13.1	78	117	40
1	13.1	19	40	12
1	13.1	43	14	74
1	13.1	59	95	196
1	13.1	87	30	129
1	13.1	179	112	178
1	13.1	151	143	182
1	13.1	17	174	147
1	13.1	37	165	131
1	13.1	18	128	157
1	13.1	37	45	157
1	13.1	119	141	138
1	13.1	186	6	16
1	13.1	196	26	6
1	13.1	138	144	39
1	13.1	56	35	135
1	13.1	13	76	141
1	13.1	18	26	158
1	13.1	123	174	88
1	13.1	30	135	9
1	13.1	170	171	18
1	13.1	98	142	82
1	13.1	189	56	12
1	13.1	44	4	153
1	13.1	48	165	196
1	13.1	69	20	45
1	13.1	54	26	132
1	13.1	74	44	51
1	13.1	130	54	97
1	13.1	124	115	186
1	13.1	35	18	72
1	13.1	35	118	100
1	13.1	157	72	80
1	13.1	140	190	127
1	13.1	16	186	99
1	13.1	102	6	178
1	13.1	119	77	8
1	13.1	122	58	157
1	13.1	81	190	109
1	13.1	99	164	196
1	13.1	37	182	140
1	13.1	5	188	86
1	13.1	43	91	169
1	13.1	175	79	185
1	13.1	148	68	63
1	13.1	13	118	125
1	13.1	4	157	56
1	13.1	41	142	117
1	13.1	169	77	136
1	13.1	75	51	45
1	13.1	36	33	118
1	13.1	51	172	3
1	13.1	97	173	5
1	13.1	88	115	38
1	13.1	100	183	187
1	13.1	29	21	106
1	13.1	130	98	182
1	13.1	48	166	143
1	13.1	126	147	82
1	13.1	11	134	139
1	13.1	48	32	110
1	13.1	196	94	183
1	13.1	138	15	190
1	13.1	108	152	53
1	13.1	119	181	154
1	13.1	76	27	12
1	13.1	141	112	10
1	13.1	56	26	193
1	13.1	149	46	25
1	13.1	22	70	44
1	13.1	129	146	90
1	13.1	95	190	138
1	13.1	136	46	118
1	13.1	176	44	23
1	13.1	121	114	13
1	13.1	196	160	170
1	13.1	27	27	178
1	13.1	5	168	84
1	13.1	17	135	102
1	13.1	59	25	31
1	13.1	186	139	5
1	13.1	11	103	169
1	13.1	117	20	133
1	13.1	43	149	74
1	13.1	14	126	127
1	13.1	144	34	4
1	13.1	165	158	154
1	13.1	41	93	171
1	13.1	130	105	94
1	13.1	101	66	138
1	13.1	116	174	87
1	13.1	123	5	152
1	13.1	10	53	170
1	13.1	115	181	132
1	13.1	146	28	91
1	13.1	50	99	173
1	13.1	12	166	48
1	13.1	55	134	137
1	13.1	73	120	104
1	13.1	100	17	65
1	13.1	144	181	190
1	13.1	165	188	77
1	13.1	195	10	177
1	13.1	34	19	40
1	13.1	31	65	33
1	13.1	25	103	75
1	13.1	83	21	77
1	13.1	159	149	113
1	13.1	176	14	141
1	13.1	64	43	96
1	13.1	117	86	29
1	13.1	152	122	173
1	13.1	128	57	78
1	13.1	58	178	72
1	13.1	151	155	79
1	13.1	81	15	195
1	13.1	36	114	180
1	13.1	134	190	31
1	13.1	70	79	189
1	13.1	113	35	105
1	13.1	12	126	8
1	13	67	78	114
1	13	58	90	193
1	13	169	153	135
1	13	196	104	18
1	13	97	166	91
1	13	25	164	133
1	13	158	22	102
1	13	26	125	22
1	13	49	134	132
1	13	63	100	146
1	13	109	188	150
1	13	171	25	53
1	13	59	11	130
1	13	194	146	76
1	13	132	34	112
1	13	187	165	149
1	13	135	90	114
1	13	163	41	46
1	13	75	85	43
1	13	137	158	27
1	13	156	138	59
1	13	85	196	145
1	13	109	153	143
1	13	2	73	78
1	13	192	157	56
1	13	164	156	112
1	13	172	110	106
1	13	142	108	157
1	13	179	143	86
1	13	147	159	170
1	13	77	131	65
1	13	137	112	31
1	13	181	148	151
1	13	34	19	14
1	13	13	118	194
1	13	103	173	53
1	13	8	36	193
1	13	31	152	95
1	13	42	12	75
1	13	12	184	103
1	13	125	25	8
1	13	106	182	54
1	13	7	47	167
1	13	5	76	141
1	13	48	195	73
1	13	102	48	147
1	13	150	4	48
1	13	49	173	192
1	13	116	45	108
1	13	187	4	75
1	13	173	123	112
1	13	111	63	76
1	13	81	108	123
1	13	121	98	105
1	13	20	82	191
1	13	4	113	169
1	13	73	107	177
1	13	34	125	19
1	13	54	172	99
1	13	11	170	139
1	13	78	60	138
1	13	142	159	177
1	13	134	195	73
1	13	78	189	153
1	13	192	45	88
1	13	74	174	137
1	13	71	62	151
1	13	64	40	93
1	13	9	57	130
1	13	196	141	98
1	13	124	15	3
1	13	97	79	108
1	13	33	5	20
1	13	169	37	101
1	13	9	177	192
1	13	137	87	172
1	13	184	135	52
1	13	27	64	176
1	13	98	79	98
1	13	49	110	78
1	13	191	157	58
1	13	55	46	62
1	13	112	103	156
1	13	113	116	43
1	13	129	134	38
1	13	44	115	89
1	13	75	11	124
1	13	102	54	128
1	13	61	14	116
1	13	35	12	34
1	13	143	177	19
1	13	102	165	56
1	13	98	19	116
1	13	115	102	50
1	13	50	186	61
1	13	120	157	92
1	13	124	99	115
1	13	143	173	41
1	13	68	120	135
1	13	195	21	17
1	13	34	44	161
1	13	79	8	28
1	13	21	31	51
1	13	169	129	69
1	13	98	10	150
1	13	125	143	25
1	13	100	182	50
1	13	33	115	16
1	13	27	120	40
1	13	87	10	148
1	13	58	19	109
1	13	117	68	68
1	13	50	102	59
1	13	21	66	178
1	13	126	155	177
1	13	35	98	168
1	13	102	148	106
1	13	184	134	179
1	13	10	176	51
1	13	59	180	20
1	13	22	63	53
1	13	177	125	44
1	13	166	57	103
1	13	87	126	109
1	13	45	39	139
1	13	47	181	66
1	13	6	5	29
1	13	33	26	144
1	13	111	149	190
1	13	20	87	64
1	13	181	20	106
1	13	5	122	17
1	13	194	31	166
1	13	83	21	67
1	13	177	104	88
1	13	154	74	89
1	13	50	82	101
1	13	101	45	186
1	13	189	62	170
1	13	46	130	161
1	13	148	142	23
1	13	160	164	188
1	13	195	62	171
1	13	187	134	178
1	13	174	38	48
1	13	33	128	178
1	13	154	16	54
1	13	183	135	1
1	13	115	108	110
1	13	123	68	144
1	13	169	106	71
1	13	115	136	104
1	13	135	84	182
1	13	72	95	168
1	13	176	116	174
1	13	124	116	194
1	13	78	55	61
1	13	156	133	37
1	13	53	195	100
1	13	196	60	54
1	13	116	159	27
1	13	102	77	28
1	13	98	36	48
1	13	33	148	164
1	13	54	96	61
1	13	168	144	147
1	13	81	154	89
1	13	100	132	171
1	13	26	123	72
1	13	179	36	97
1	13	34	43	75
1	13	60	74	73
1	13	146	165	34
1	13	11	45	111
1	13	74	101	178
1	13	44	28	15
1	13	122	184	143
1	13	122	76	24
1	13	84	120	37
1	13	100	172	140
1	13	119	66	65
1	13	88	81	56
1	13	77	141	58
1	13	188	71	5
1	13	5	109	131
1	13	48	168	138
1	13	17	134	169
1	13	194	152	94
1	13	76	182	17
1	13	26	61	127
1	13	12	171	39
1	13	107	140	71
1	13	18	173	75
1	13	24	172	144
1	13	197	159	105
1	13	180	45	168
1	13	141	119	48
1	13	98	34	6
1	13	12	160	136
1	13	56	166	72
1	13	4	74	29
1	13	189	117	78
1	13	94	35	183
1	13	100	140	75
1	13	173	75	128
1	13	15	123	43
1	13	98	45	142
1	13	62	108	135
1	13	28	40	123
1	13	145	48	24
1	13	17	127	141
1	13	8	102	13
1	13	11	146	190
1	13	29	100	44
1	13	72	109	131
1	13	161	50	98
1	13	177	90	80
1	13	15	164	195
1	13	101	7	94
1	13	169	176	93
1	13	86	79	118
1	13	111	188	126
1	13	18	152	57
1	13	26	39	85
1	13	152	179	67
1	13	164	187	79
1	13	110	81	24
1	13	120	74	29
1	13	23	117	133
1	13	110	134	156
1	13	20	5	66
1	13	120	43	154
1	13	100	90	88
1	13	18	21	36
1	13	182	149	36
1	13	59	123	26
1	13	65	23	137
1	13	35	145	166
1	13	61	79	61
1	13	174	126	153
1	13	182	185	144
1	13	33	134	193
1	13	90	155	152
1	13	14	190	183
1	13	129	184	62
1	13	43	112	175
1	13	188	177	146
1	13	170	125	34
1	13	55	132	95
1	13	136	61	97
1	13	45	186	178
1	13	30	174	77
1	13	195	116	45
1	13	15	168	71
1	13	9	129	146
1	13	81	178	108
1	13	192	149	31
1	13	112	173	47
1	13	21	106	13
1	13	110	95	6
1	13	60	38	6
1	13	185	13	125
1	13	126	127	190
1	13	58	151	93
1	13	84	8	133
1	13	14	84	55
1	13	152	79	42
1	13	46	5	41
1	13	108	16	196
1	13	14	17	124
1	13	99	88	87
1	13	126	92	135
1	13	44	4	42
1	13	152	49	92
1	13	113	67	4
1	12.9	89	120	110
1	12.9	110	66	20
1	12.9	180	130	71
1	12.9	194	124	25
1	12.9	129	193	139
1	12.9	61	196	72
1	12.9	122	147	97
1	12.9	113	153	170
1	12.9	187	115	167
1	12.9	83	154	170
1	12.9	114	84	13
1	12.9	25	112	150
1	12.9	174	70	90
1	12.9	73	114	45
1	12.9	32	133	162
1	12.9	111	38	11
1	12.9	164	95	193
1	12.9	80	5	5
1	12.9	33	6	84
1	12.9	88	168	61
1	12.9	154	10	156
1	12.9	64	52	115
1	12.9	87	164	91
1	12.9	162	165	171
1	12.9	19	184	50
1	12.9	80	20	177
1	12.9	9	90	172
1	12.9	195	14	98
1	12.9	115	152	179
1	12.9	169	32	128
1	12.9	3	5	177
1	12.9	170	80	195
1	12.9	161	152	50
1	12.9	194	60	119
1	12.9	28	84	143
1	12.9	166	142	152
1	12.9	119	17	147
1	12.9	65	138	32
1	12.9	184	13	183
1	12.9	3	50	57
1	12.9	47	191	120
1	12.9	173	33	163
1	12.9	104	166	139
1	12.9	181	4	199
1	12.9	124	109	191
1	12.9	39	195	49
1	12.9	196	55	28
1	12.9	166	3	51
1	12.9	172	49	109
1	12.9	5	61	165
1	12.9	32	91	107
1	12.9	77	84	180
1	12.9	148	15	127
1	12.9	10	146	164
1	12.9	48	42	116
1	12.9	4	72	179
1	12.9	34	85	50
1	12.9	164	132	16
1	12.9	92	111	177
1	12.9	129	93	135
1	12.9	194	18	93
1	12.9	111	189	93
1	12.9	193	163	194
1	12.9	185	32	83
1	12.9	173	62	173
1	12.9	132	23	152
1	12.9	12	43	82
1	12.9	170	81	185
1	12.9	115	86	34
1	12.9	61	72	31
1	12.9	155	74	113
1	12.9	120	71	46
1	12.9	154	26	135
1	12.9	169	103	115
1	12.9	146	141	135
1	12.9	131	157	133
1	12.9	140	64	127
1	12.9	72	114	41
1	12.9	114	183	56
1	12.9	121	17	78
1	12.9	142	134	154
1	12.9	195	135	129
1	12.9	19	134	166
1	12.9	108	188	59
1	12.9	74	110	176
1	12.9	79	181	171
1	12.9	41	8	24
1	12.9	25	47	79
1	12.9	109	45	110
1	12.9	6	2	111
1	12.9	195	160	127
1	12.9	183	136	97
1	12.9	195	90	76
1	12.9	77	140	101
1	12.9	48	145	40
1	12.9	72	55	195
1	12.9	150	109	2
1	12.9	36	132	44
1	12.9	8	49	99
1	12.9	84	45	114
1	12.9	94	106	10
1	12.9	105	141	125
1	12.9	34	13	97
1	12.9	83	3	82
1	12.9	196	11	147
1	12.9	31	176	195
1	12.9	90	95	143
1	12.9	13	151	79
1	12.9	162	118	50
1	12.9	170	119	2
1	12.9	152	12	31
1	12.9	129	85	147
1	12.9	120	96	192
1	12.9	47	71	48
1	12.9	35	190	66
1	12.9	147	180	69
1	12.9	112	20	28
1	12.9	179	11	39
1	12.9	111	175	183
1	12.9	115	100	5
1	12.9	196	102	33
1	12.9	10	21	156
1	12.9	16	31	140
1	12.9	116	67	23
1	12.9	112	23	19
1	12.9	40	135	33
1	12.9	177	196	177
1	12.9	122	121	145
1	12.9	79	130	154
1	12.9	85	23	143
1	12.9	30	81	62
1	12.9	23	81	190
1	12.9	175	125	52
1	12.9	7	16	135
1	12.9	87	26	160
1	12.9	99	60	147
1	12.9	10	54	155
1	12.9	144	174	168
1	12.9	169	38	114
1	12.9	12	102	11
1	12.9	33	5	158
1	12.9	149	52	12
1	12.9	39	6	184
1	12.9	48	110	117
1	12.9	77	138	150
1	12.9	130	156	119
1	12.9	96	37	86
1	12.9	77	121	28
1	12.9	113	99	105
1	12.9	29	74	110
1	12.9	109	110	167
1	12.9	94	22	105
1	12.9	67	184	109
1	12.9	89	177	184
1	12.9	185	35	144
1	12.9	172	187	17
1	12.9	146	195	55
1	12.9	82	187	58
1	12.9	26	150	46
1	12.9	11	73	185
1	12.9	165	57	130
1	12.9	182	151	12
1	12.9	157	42	163
1	12.9	163	79	174
1	12.9	27	159	49
1	12.9	137	182	177
1	12.9	86	57	156
1	12.9	99	179	184
1	12.9	195	21	109
1	12.9	65	15	180
1	12.9	102	58	167
1	12.9	120	20	43
1	12.9	71	88	187
1	12.9	196	34	92
1	12.9	5	177	144
1	12.9	106	155	194
1	12.9	49	165	169
1	12.9	125	44	188
1	12.9	170	67	77
1	12.9	93	64	17
1	12.9	196	83	148
1	12.9	63	81	109
1	12.9	28	131	37
1	12.9	65	123	82
1	12.9	88	60	150
1	12.9	122	111	128
1	12.9	113	30	69
1	12.9	140	154	123
1	12.9	131	147	180
1	12.9	162	155	55
1	12.9	20	120	8
1	12.9	188	77	82
1	12.9	159	135	66
1	12.9	67	100	186
1	12.9	188	104	175
1	12.9	62	127	195
1	12.9	185	64	65
1	12.9	9	145	8
1	12.9	35	47	63
1	12.9	23	81	172
1	12.9	168	126	196
1	12.9	33	144	77
1	12.9	167	131	32
1	12.9	196	83	181
1	12.9	21	88	45
1	12.9	108	24	186
1	12.9	108	195	99
1	12.9	72	4	81
1	12.9	117	18	29
1	12.9	153	50	47
1	12.9	155	144	118
1	12.9	25	100	52
1	12.9	110	42	194
1	12.9	7	157	4
1	12.9	110	14	180
1	12.9	135	49	151
1	12.9	134	12	103
1	12.9	4	194	19
1	12.9	3	74	113
1	12.9	142	103	88
1	12.9	162	125	110
1	12.9	179	133	100
1	12.9	186	76	54
1	12.9	35	113	197
1	12.9	105	111	44
1	12.9	165	80	151
1	12.9	81	129	83
1	12.9	95	137	31
1	12.9	104	174	138
1	12.9	136	19	4
1	12.9	116	169	115
1	12.9	124	107	16
1	12.9	195	125	13
1	12.9	150	125	173
1	12.9	176	196	175
1	12.9	55	183	86
1	12.9	16	145	129
1	12.9	83	6	6
1	12.9	53	135	32
1	12.9	107	85	117
1	12.9	185	100	186
1	12.9	128	104	196
1	12.9	5	158	93
1	12.9	112	38	48
1	12.9	65	161	193
1	12.9	110	67	70
1	12.9	175	102	4
1	12.9	52	126	58
1	12.9	171	111	28
1	12.9	105	98	26
1	12.9	36	193	105
1	12.9	117	97	132
1	12.9	4	177	137
1	12.9	114	64	141
1	12.9	172	87	53
1	12.9	70	174	165
1	12.9	5	134	54
1	12.9	18	123	41
1	12.9	113	65	47
1	12.9	90	151	194
1	12.9	45	70	187
1	12.9	183	173	113
1	12.9	145	115	158
1	12.9	38	97	179
1	12.9	172	110	162
1	12.9	95	13	183
1	12.9	140	22	87
1	12.9	116	22	15
1	12.9	4	161	140
1	12.8	173	110	139
1	12.8	163	147	85
1	12.8	185	181	33
1	12.8	3	177	180
1	12.8	143	94	139
1	12.8	160	18	40
1	12.8	151	14	178
1	12.8	194	31	80
1	12.8	83	37	163
1	12.8	171	51	53
1	12.8	177	136	35
1	12.8	137	21	189
1	12.8	89	52	8
1	12.8	170	131	159
1	12.8	32	23	173
1	12.8	187	196	25
1	12.8	184	76	82
1	12.8	74	76	66
1	12.8	60	20	147
1	12.8	193	167	168
1	12.8	137	43	126
1	12.8	150	50	12
1	12.8	138	135	134
1	12.8	41	71	10
1	12.8	134	136	196
1	12.8	25	155	88
1	12.8	177	66	99
1	12.8	6	59	176
1	12.8	38	6	172
1	12.8	120	148	14
1	12.8	194	10	171
1	12.8	107	95	17
1	12.8	184	142	26
1	12.8	62	87	106
1	12.8	93	95	143
1	12.8	155	53	104
1	12.8	159	127	40
1	12.8	145	27	82
1	12.8	193	38	23
1	12.8	151	82	36
1	12.8	191	31	73
